STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       2932;2020060917:10;    1;  136.0;   23.0;   23.0;   0;    67.64;2020060918:00;eor
       2932;2020060918:10;    1;  135.0;   12.0;   13.0;   0;    76.66;2020060919:00;eor
       2932;2020060919:10;    1;  135.0;    4.0;    5.0;   0;    85.06;2020060920:00;eor
       2932;2020060920:10;    1;  135.0;    0.0;    0.0;   0;    92.50;2020060921:00;eor
       2932;2020060921:10;    1;  135.0;    0.0;    0.0;   0;    98.59;2020060922:00;eor
       2932;2020060922:10;    1;  135.0;    0.0;    0.0;   0;   102.96;2020060923:00;eor
       2932;2020060923:10;    1;  135.0;    0.0;    0.0;   0;   105.25;2020061000:00;eor
       2932;2020061000:10;    1;  134.0;    0.0;    0.0;   0;   105.25;2020061001:00;eor
       2932;2020061001:10;    1;  132.0;    0.0;    0.0;   0;   102.95;2020061002:00;eor
       2932;2020061002:10;    1;  131.0;    0.0;    0.0;   0;    98.58;2020061003:00;eor
       2932;2020061003:10;    1;  130.0;    1.0;    1.0;   0;    92.48;2020061004:00;eor
       2932;2020061004:10;    1;  130.0;    5.0;    6.0;   0;    85.04;2020061005:00;eor
       2932;2020061005:10;    1;  130.0;   23.0;   23.0;   0;    76.63;2020061006:00;eor
       2932;2020061006:10;    1;  130.0;   36.0;   37.0;   0;    67.61;2020061007:00;eor
       2932;2020061007:10;    1;  128.0;   88.0;   92.0;   0;    58.29;2020061008:00;eor
       2932;2020061008:10;    1;  128.0;  129.0;  145.0;  14;    49.05;2020061009:00;eor
       2932;2020061009:10;    1;  130.0;  145.0;  174.0;  19;    40.42;2020061010:00;eor
       2932;2020061010:10;    1;  129.0;  171.0;  249.0;  48;    33.26;2020061011:00;eor
       2932;2020061011:10;    1;  130.0;  168.0;  249.0;  44;    28.96;2020061012:00;eor
       2932;2020061012:10;    1;  134.0;  159.0;  177.0;  12;    28.96;2020061013:00;eor
       2932;2020061013:10;    1;  136.0;  137.0;  146.0;   2;    33.25;2020061014:00;eor
       2932;2020061014:10;    1;  140.0;   78.0;   80.0;   0;    40.41;2020061015:00;eor
       2932;2020061015:10;    1;  138.0;   36.0;   37.0;   0;    49.04;2020061016:00;eor
       2932;2020061016:10;    1;  138.0;   37.0;   38.0;   0;    58.27;2020061017:00;eor
       2932;2020061017:10;    1;  136.0;   47.0;   48.0;   0;    67.58;2020061018:00;eor
       2932;2020061018:10;    1;  134.0;   24.0;   25.0;   0;    76.60;2020061019:00;eor
       2932;2020061019:10;    1;  135.0;    8.0;    9.0;   0;    85.00;2020061020:00;eor
       2932;2020061020:10;    1;  131.0;    0.0;    0.0;   0;    92.44;2020061021:00;eor
       2932;2020061021:10;    1;  133.0;    0.0;    0.0;   0;    98.53;2020061022:00;eor
       2932;2020061022:10;    1;  135.0;    0.0;    0.0;   0;   102.89;2020061023:00;eor
       2932;2020061023:10;    1;  136.0;    0.0;    0.0;   0;   105.18;2020061100:00;eor
       2932;2020061100:10;    1;  135.0;    0.0;    0.0;   0;   105.17;2020061101:00;eor
       2932;2020061101:10;    1;  134.0;    0.0;    0.0;   0;   102.88;2020061102:00;eor
       2932;2020061102:10;    1;  133.0;    0.0;    0.0;   0;    98.52;2020061103:00;eor
       2932;2020061103:10;    1;  133.0;    0.0;    0.0;   0;    92.42;2020061104:00;eor
       2932;2020061104:10;    1;  134.0;    5.0;    5.0;   0;    84.98;2020061105:00;eor
       2932;2020061105:10;    1;  136.0;   14.0;   15.0;   0;    76.58;2020061106:00;eor
       2932;2020061106:10;    1;  136.0;   30.0;   31.0;   0;    67.55;2020061107:00;eor
       2932;2020061107:10;    1;  137.0;   31.0;   31.0;   0;    58.24;2020061108:00;eor
       2932;2020061108:10;    1;  137.0;   67.0;   69.0;   0;    49.00;2020061109:00;eor
       2932;2020061109:10;    1;  138.0;  100.0;  103.0;   0;    40.37;2020061110:00;eor
       2932;2020061110:10;    1;  139.0;  161.0;  173.0;   0;    33.20;2020061111:00;eor
       2932;2020061111:10;    1;  141.0;  114.0;  117.0;   7;    28.89;2020061112:00;eor
       2932;2020061112:10;    1;  141.0;   75.0;   77.0;   0;    28.89;2020061113:00;eor
       2932;2020061113:10;    1;  142.0;   61.0;   62.0;   0;    33.19;2020061114:00;eor
       2932;2020061114:10;    1;  143.0;   57.0;   58.0;   0;    40.36;2020061115:00;eor
       2932;2020061115:10;    1;  140.0;  115.0;  117.0;   0;    48.98;2020061116:00;eor
       2932;2020061116:10;    1;  136.0;   85.0;   96.0;   4;    58.22;2020061117:00;eor
       2932;2020061117:10;    1;  131.0;   64.0;   78.0;  32;    67.53;2020061118:00;eor
       2932;2020061118:10;    1;  136.0;   46.0;   51.0;   7;    76.55;2020061119:00;eor
       2932;2020061119:10;    1;  127.0;   13.0;   14.0;   7;    84.95;2020061120:00;eor
       2932;2020061120:10;    1;  124.0;    1.0;    1.0;   0;    92.38;2020061121:00;eor
       2932;2020061121:10;    1;  125.0;    0.0;    0.0;   0;    98.47;2020061122:00;eor
       2932;2020061122:10;    1;  128.0;    0.0;    0.0;   0;   102.83;2020061123:00;eor
       2932;2020061123:10;    1;  127.0;    0.0;    0.0;   0;   105.11;2020061200:00;eor
       2932;2020061200:10;    1;  126.0;    0.0;    0.0;   0;   105.11;2020061201:00;eor
       2932;2020061201:10;    1;  119.0;    0.0;    0.0;   0;   102.82;2020061202:00;eor
       2932;2020061202:10;    1;  126.0;    0.0;    0.0;   0;    98.46;2020061203:00;eor
       2932;2020061203:10;    1;  140.0;    0.0;    0.0;   0;    92.36;2020061204:00;eor
       2932;2020061204:10;    1;  141.0;    5.0;    5.0;   0;    84.93;2020061205:00;eor
       2932;2020061205:10;    1;  141.0;   16.0;   16.0;   0;    76.53;2020061206:00;eor
       2932;2020061206:10;    1;  142.0;   26.0;   27.0;   0;    67.51;2020061207:00;eor
       2932;2020061207:10;    1;  143.0;   41.0;   42.0;   0;    58.19;2020061208:00;eor
       2932;2020061208:10;    1;  143.0;   74.0;   76.0;   0;    48.95;2020061209:00;eor
       2932;2020061209:10;    1;  144.0;   97.0;   98.0;   1;    40.32;2020061210:00;eor
       2932;2020061210:10;    1;  141.0;  179.0;  228.0;  20;    33.14;2020061211:00;eor
       2932;2020061211:11;    1;  128.0;  107.0;  339.0;  56;    28.83;2020061212:00;eor
       2932;2020061212:11;    1;  127.0;   62.0;  316.0;  59;    28.83;2020061213:00;eor
       2932;2020061213:11;    1;  131.0;   67.0;  292.0;  57;    33.14;2020061214:00;eor
       2932;2020061214:11;    1;  135.0;   69.0;  260.0;  56;    40.31;2020061215:00;eor
       2932;2020061215:11;    1;  138.0;   74.0;  202.0;  49;    48.94;2020061216:00;eor
       2932;2020061216:11;    1;  138.0;   61.0;  165.0;  54;    58.17;2020061217:00;eor
       2932;2020061217:11;    1;  136.0;   42.0;  111.0;  57;    67.49;2020061218:00;eor
       2932;2020061218:11;    1;  135.0;   28.0;   54.0;  52;    76.50;2020061219:00;eor
       2932;2020061219:11;    1;  134.0;   12.0;   18.0;  41;    84.90;2020061220:00;eor
       2932;2020061220:11;    1;  132.0;    1.0;    1.0;   0;    92.33;2020061221:00;eor
       2932;2020061221:11;    1;  131.0;    0.0;    0.0;   0;    98.41;2020061222:00;eor
       2932;2020061222:11;    1;  130.0;    0.0;    0.0;   0;   102.77;2020061223:00;eor
       2932;2020061223:11;    1;  128.0;    0.0;    0.0;   0;   105.05;2020061300:00;eor
       2932;2020061300:11;    1;  127.0;    0.0;    0.0;   0;   105.05;2020061301:00;eor
       2932;2020061301:11;    1;  129.0;    0.0;    0.0;   0;   102.77;2020061302:00;eor
       2932;2020061302:11;    1;  127.0;    0.0;    0.0;   0;    98.41;2020061303:00;eor
       2932;2020061303:11;    1;  127.0;    1.0;    1.0;   0;    92.31;2020061304:00;eor
       2932;2020061304:11;    1;  126.0;   11.0;   15.0;  16;    84.88;2020061305:00;eor
       2932;2020061305:11;    1;  127.0;   28.0;   52.0;  56;    76.49;2020061306:00;eor
       2932;2020061306:11;    1;  129.0;   39.0;  111.0;  60;    67.47;2020061307:00;eor
       2932;2020061307:11;    1;  132.0;   47.0;  167.0;  60;    58.15;2020061308:00;eor
       2932;2020061308:11;    1;  135.0;   57.0;  218.0;  60;    48.91;2020061309:00;eor
       2932;2020061309:11;    1;  138.0;   70.0;  250.0;  60;    40.27;2020061310:00;eor
       2932;2020061310:11;    1;  144.0;  110.0;  273.0;  52;    33.09;2020061311:00;eor
       2932;2020061311:11;    1;  145.0;  102.0;  286.0;  54;    28.78;2020061312:00;eor
       2932;2020061312:11;    1;  147.0;  107.0;  298.0;  53;    28.78;2020061313:00;eor
       2932;2020061313:11;    1;  145.0;   77.0;  292.0;  59;    33.09;2020061314:00;eor
       2932;2020061314:11;    1;  150.0;   86.0;  173.0;  39;    40.26;2020061315:00;eor
       2932;2020061315:11;    1;  147.0;  108.0;  179.0;  35;    48.90;2020061316:00;eor
       2932;2020061316:11;    1;  149.0;  102.0;  198.0;  55;    58.13;2020061317:00;eor
       2932;2020061317:11;    1;  148.0;   35.0;   42.0;  17;    67.45;2020061318:00;eor
       2932;2020061318:11;    1;  143.0;   16.0;   17.0;   0;    76.47;2020061319:00;eor
       2932;2020061319:11;    1;  136.0;    9.0;    9.0;   0;    84.86;2020061320:00;eor
       2932;2020061320:11;    1;  137.0;    0.0;    1.0;   0;    92.28;2020061321:00;eor
       2932;2020061321:11;    1;  134.0;    0.0;    0.0;   0;    98.37;2020061322:00;eor
       2932;2020061322:11;    1;  139.0;    0.0;    0.0;   0;   102.72;2020061323:00;eor
       2932;2020061323:11;    1;  142.0;    0.0;    0.0;   0;   105.00;2020061400:00;eor
       2932;2020061400:11;    1;  143.0;    0.0;    0.0;   0;   105.00;2020061401:00;eor
       2932;2020061401:11;    1;  142.0;    0.0;    0.0;   0;   102.72;2020061402:00;eor
       2932;2020061402:11;    1;  144.0;    0.0;    0.0;   0;    98.36;2020061403:00;eor
       2932;2020061403:11;    1;  142.0;    0.0;    0.0;   0;    92.27;2020061404:00;eor
       2932;2020061404:11;    1;  144.0;    2.0;    2.0;   0;    84.84;2020061405:00;eor
       2932;2020061405:11;    1;  145.0;   17.0;   17.0;   0;    76.45;2020061406:00;eor
       2932;2020061406:11;    1;  146.0;   22.0;   23.0;   0;    67.43;2020061407:00;eor
       2932;2020061407:11;    1;  144.0;   58.0;   59.0;   0;    58.11;2020061408:00;eor
       2932;2020061408:11;    1;  148.0;   42.0;   42.0;   0;    48.88;2020061409:00;eor
       2932;2020061409:11;    1;  148.0;   49.0;   50.0;   0;    40.23;2020061410:00;eor
       2932;2020061410:11;    1;  149.0;   18.0;   19.0;   0;    33.05;2020061411:00;eor
       2932;2020061411:11;    1;  148.0;   39.0;   39.0;   0;    28.73;2020061412:00;eor
       2932;2020061412:11;    1;  148.0;   71.0;   72.0;   0;    28.73;2020061413:00;eor
       2932;2020061413:11;    1;  146.0;   81.0;   84.0;   1;    33.05;2020061414:00;eor
       2932;2020061414:11;    1;  147.0;   33.0;   34.0;   0;    40.22;2020061415:00;eor
       2932;2020061415:11;    1;  142.0;   64.0;   65.0;   0;    48.86;2020061416:00;eor
       2932;2020061416:11;    1;  136.0;   71.0;   80.0;   0;    58.10;2020061417:00;eor
       2932;2020061417:11;    1;  141.0;   72.0;   88.0;  27;    67.41;2020061418:00;eor
       2932;2020061418:11;    1;  143.0;   35.0;   36.0;   0;    76.43;2020061419:00;eor
       2932;2020061419:11;    1;  145.0;    6.0;    6.0;   0;    84.82;2020061420:00;eor
       2932;2020061420:11;    1;  140.0;    1.0;    1.0;   0;    92.24;2020061421:00;eor
       2932;2020061421:11;    1;  129.0;    0.0;    0.0;   0;    98.32;2020061422:00;eor
       2932;2020061422:11;    1;  128.0;    0.0;    0.0;   0;   102.68;2020061423:00;eor
       2932;2020061423:11;    1;  128.0;    0.0;    0.0;   0;   104.96;2020061500:00;eor
       2932;2020061500:11;    1;  129.0;    0.0;    0.0;   0;   104.96;2020061501:00;eor
       2932;2020061501:11;    1;  136.0;    0.0;    0.0;   0;   102.67;2020061502:00;eor
       2932;2020061502:11;    1;  134.0;    0.0;    0.0;   0;    98.32;2020061503:00;eor
       2932;2020061503:11;    1;  135.0;    1.0;    1.0;   0;    92.23;2020061504:00;eor
       2932;2020061504:11;    1;  127.0;   -999;   21.0;  22;    84.81;2020061505:00;eor
       2932;2020061505:11;    1;  127.0;   -999;   42.0;  19;    76.42;2020061506:00;eor
       2932;2020061506:11;    1;  126.0;   -999;   90.0;  18;    67.40;2020061507:00;eor
       2932;2020061507:11;    1;  128.0;   -999;  172.0;  48;    58.08;2020061508:00;eor
       2932;2020061508:11;    1;  123.0;   60.0;  227.0;  60;    48.84;2020061509:00;eor
       2932;2020061509:11;    1;  124.0;   53.0;  273.0;  60;    40.20;2020061510:00;eor
       2932;2020061510:11;    1;  127.0;   59.0;  311.0;  60;    33.02;2020061511:00;eor
       2932;2020061511:11;    1;  129.0;   67.0;  342.0;  59;    28.69;2020061512:00;eor
       2932;2020061512:11;    1;  133.0;   93.0;  301.0;  58;    28.69;2020061513:00;eor
       2932;2020061513:11;    1;  133.0;   90.0;  218.0;  32;    33.01;2020061514:00;eor
       2932;2020061514:11;    1;  139.0;  104.0;  190.0;  35;    40.19;2020061515:00;eor
       2932;2020061515:11;    1;  133.0;   77.0;  214.0;  54;    48.83;2020061516:00;eor
       2932;2020061516:11;    1;  130.0;   58.0;  168.0;  54;    58.07;2020061517:00;eor
       2932;2020061517:11;    1;  129.0;   46.0;  104.0;  54;    67.38;2020061518:00;eor
       2932;2020061518:11;    1;  129.0;   38.0;   66.0;  58;    76.40;2020061519:00;eor
       2932;2020061519:11;    1;  128.0;   18.0;   23.0;  40;    84.79;2020061520:00;eor
       2932;2020061520:11;    1;  136.0;    1.0;    1.0;   0;    92.21;2020061521:00;eor
       2932;2020061521:11;    1;  129.0;    0.0;    0.0;   0;    98.29;2020061522:00;eor
       2932;2020061522:11;    1;  121.0;    0.0;    0.0;   0;   102.64;2020061523:00;eor
       2932;2020061523:11;    1;  122.0;    0.0;    0.0;   0;   104.92;2020061600:00;eor
       2932;2020061600:11;    1;  119.0;    0.0;    0.0;   0;   104.92;2020061601:00;eor
       2932;2020061601:11;    1;  119.0;    0.0;    0.0;   0;   102.64;2020061602:00;eor
       2932;2020061602:11;    1;  117.0;    0.0;    0.0;   0;    98.28;2020061603:00;eor
       2932;2020061603:11;    1;  117.0;    2.0;    3.0;   0;    92.20;2020061604:00;eor
       2932;2020061604:11;    1;  136.0;   13.0;   13.0;   0;    84.78;2020061605:00;eor
       2932;2020061605:11;    1;  139.0;   28.0;   28.0;   0;    76.39;2020061606:00;eor
       2932;2020061606:11;    1;  139.0;   50.0;   51.0;   0;    67.37;2020061607:00;eor
       2932;2020061607:11;    1;  127.0;  101.0;  146.0;  26;    58.06;2020061608:00;eor
       2932;2020061608:11;    1;  123.0;   83.0;  221.0;  60;    48.82;2020061609:00;eor
       2932;2020061609:11;    1;  126.0;   91.0;  265.0;  60;    40.17;2020061610:00;eor
       2932;2020061610:11;    1;  130.0;   97.0;  264.0;  53;    32.98;2020061611:00;eor
       2932;2020061611:11;    1;  133.0;  108.0;  296.0;  59;    28.66;2020061612:00;eor
       2932;2020061612:11;    1;  133.0;  111.0;  249.0;  38;    28.66;2020061613:00;eor
       2932;2020061613:11;    1;  138.0;  117.0;  201.0;  34;    32.98;2020061614:00;eor
       2932;2020061614:11;    1;  137.0;   95.0;  104.0;   8;    40.16;2020061615:00;eor
       2932;2020061615:11;    1;  143.0;   97.0;  107.0;   4;    48.81;2020061616:00;eor
       2932;2020061616:11;    1;  134.0;   81.0;  176.0;  46;    58.05;2020061617:00;eor
       2932;2020061617:11;    1;  135.0;   73.0;  120.0;  50;    67.36;2020061618:00;eor
       2932;2020061618:11;    1;  130.0;   26.0;   28.0;  11;    76.37;2020061619:00;eor
       2932;2020061619:11;    1;  134.0;   11.0;   14.0;  14;    84.76;2020061620:00;eor
       2932;2020061620:11;    1;  137.0;    1.0;    1.0;   0;    92.18;2020061621:00;eor
       2932;2020061621:11;    1;  141.0;    0.0;    0.0;   0;    98.26;2020061622:00;eor
       2932;2020061622:11;    1;  142.0;    0.0;    0.0;   0;   102.61;2020061623:00;eor
       2932;2020061623:11;    1;  139.0;    0.0;    0.0;   0;   104.89;2020061700:00;eor
       2932;2020061700:11;    1;  131.0;    0.0;    0.0;   0;   104.89;2020061701:00;eor
       2932;2020061701:11;    1;  128.0;    0.0;    0.0;   0;   102.61;2020061702:00;eor
       2932;2020061702:11;    1;  122.0;    0.0;    0.0;   0;    98.26;2020061703:00;eor
       2932;2020061703:12;    1;  121.0;    1.0;    2.0;   0;    92.18;2020061704:00;eor
       2932;2020061704:12;    1;  121.0;   -999;   20.0;   8;    84.76;2020061705:00;eor
       2932;2020061705:12;    1;  123.0;   -999;   53.0;  57;    76.37;2020061706:00;eor
       2932;2020061706:12;    1;  138.0;   -999;   32.0;   0;    67.35;2020061707:00;eor
       2932;2020061707:12;    1;  140.0;   40.0;   41.0;   0;    58.04;2020061708:00;eor
       2932;2020061708:12;    1;  139.0;   85.0;   87.0;   0;    48.80;2020061709:00;eor
       2932;2020061709:12;    1;  136.0;  147.0;  180.0;  25;    40.15;2020061710:00;eor
       2932;2020061710:12;    1;  135.0;  137.0;  253.0;  42;    32.96;2020061711:00;eor
       2932;2020061711:12;    1;  132.0;   92.0;  307.0;  60;    28.63;2020061712:00;eor
       2932;2020061712:12;    1;  135.0;  118.0;  256.0;  43;    28.63;2020061713:00;eor
       2932;2020061713:12;    1;  144.0;  116.0;  141.0;  17;    32.96;2020061714:00;eor
       2932;2020061714:12;    1;  147.0;   77.0;   93.0;  10;    40.14;2020061715:00;eor
       2932;2020061715:12;    1;  142.0;  103.0;  170.0;  33;    48.79;2020061716:00;eor
       2932;2020061716:12;    1;  142.0;   89.0;  110.0;  12;    58.03;2020061717:00;eor
       2932;2020061717:12;    1;  139.0;   61.0;   75.0;  16;    67.34;2020061718:00;eor
       2932;2020061718:12;    1;  138.0;   32.0;   42.0;  37;    76.35;2020061719:00;eor
       2932;2020061719:12;    1;  142.0;   10.0;   10.0;   0;    84.74;2020061720:00;eor
       2932;2020061720:12;    1;  145.0;    0.0;    0.0;   0;    92.16;2020061721:00;eor
       2932;2020061721:12;    1;  141.0;    0.0;    0.0;   0;    98.24;2020061722:00;eor
       2932;2020061722:12;    1;  137.0;    0.0;    0.0;   0;   102.59;2020061723:00;eor
       2932;2020061723:12;    1;  134.0;    0.0;    0.0;   0;   104.87;2020061800:00;eor
       2932;2020061800:12;    1;  139.0;    0.0;    0.0;   0;   104.87;2020061801:00;eor
       2932;2020061801:12;    1;  141.0;    0.0;    0.0;   0;   102.59;2020061802:00;eor
       2932;2020061802:12;    1;  141.0;    0.0;    0.0;   0;    98.24;2020061803:00;eor
       2932;2020061803:12;    1;  142.0;    0.0;    0.0;   0;    92.16;2020061804:00;eor
       2932;2020061804:12;    1;  141.0;    4.0;    4.0;   0;    84.74;2020061805:00;eor
       2932;2020061805:12;    1;  140.0;   17.0;   17.0;   0;    76.35;2020061806:00;eor
       2932;2020061806:12;    1;  142.0;   23.0;   23.0;   0;    67.34;2020061807:00;eor
       2932;2020061807:12;    1;  142.0;   34.0;   34.0;   0;    58.02;2020061808:00;eor
       2932;2020061808:12;    1;  141.0;   65.0;   66.0;   0;    48.78;2020061809:00;eor
       2932;2020061809:12;    1;  142.0;   52.0;   52.0;   0;    40.13;2020061810:00;eor
       2932;2020061810:12;    1;  142.0;   69.0;   70.0;   0;    32.94;2020061811:00;eor
       2932;2020061811:12;    1;  141.0;   83.0;   84.0;   0;    28.61;2020061812:00;eor
       2932;2020061812:12;    1;  135.0;  141.0;  235.0;  25;    28.61;2020061813:00;eor
       2932;2020061813:12;    1;  136.0;  151.0;  211.0;  36;    32.94;2020061814:00;eor
       2932;2020061814:12;    1;  142.0;   70.0;   70.0;   0;    40.13;2020061815:00;eor
       2932;2020061815:12;    1;  140.0;  101.0;  102.0;   0;    48.78;2020061816:00;eor
       2932;2020061816:12;    1;  142.0;   33.0;   34.0;   0;    58.01;2020061817:00;eor
       2932;2020061817:12;    1;  141.0;    8.0;    8.0;   0;    67.33;2020061818:00;eor
       2932;2020061818:12;    1;  140.0;    9.0;    9.0;   0;    76.34;2020061819:00;eor
       2932;2020061819:12;    1;  139.0;    3.0;    3.0;   0;    84.73;2020061820:00;eor
       2932;2020061820:12;    1;  140.0;    0.0;    0.0;   0;    92.15;2020061821:00;eor
       2932;2020061821:12;    1;  138.0;    0.0;    0.0;   0;    98.22;2020061822:00;eor
       2932;2020061822:12;    1;  135.0;    0.0;    0.0;   0;   102.57;2020061823:00;eor
       2932;2020061823:12;    1;  136.0;    0.0;    0.0;   0;   104.85;2020061900:00;eor
       2932;2020061900:12;    1;  136.0;    0.0;    0.0;   0;   104.85;2020061901:00;eor
       2932;2020061901:12;    1;  134.0;    0.0;    0.0;   0;   102.57;2020061902:00;eor
       2932;2020061902:12;    1;  135.0;    0.0;    0.0;   0;    98.22;2020061903:00;eor
       2932;2020061903:12;    1;  135.0;    1.0;    1.0;   0;    92.14;2020061904:00;eor
       2932;2020061904:12;    1;  131.0;   11.0;   11.0;   0;    84.72;2020061905:00;eor
       2932;2020061905:12;    1;  131.0;   27.0;   27.0;   0;    76.34;2020061906:00;eor
       2932;2020061906:12;    1;  131.0;   54.0;   55.0;   0;    67.32;2020061907:00;eor
       2932;2020061907:12;    1;  134.0;   69.0;   71.0;   0;    58.01;2020061908:00;eor
       2932;2020061908:12;    1;  135.0;  101.0;  108.0;   6;    48.77;2020061909:00;eor
       2932;2020061909:12;    1;  136.0;   67.0;   67.0;   0;    40.12;2020061910:00;eor
       2932;2020061910:12;    1;  139.0;   54.0;   54.0;   0;    32.93;2020061911:00;eor
       2932;2020061911:12;    1;  139.0;   67.0;   68.0;   0;    28.60;2020061912:00;eor
       2932;2020061912:12;    1;  140.0;   98.0;  101.0;   0;    28.60;2020061913:00;eor
       2932;2020061913:12;    1;  140.0;  124.0;  131.0;   0;    32.93;2020061914:00;eor
       2932;2020061914:12;    1;  140.0;   73.0;   74.0;   0;    40.12;2020061915:00;eor
       2932;2020061915:12;    1;  140.0;   57.0;   58.0;   0;    48.77;2020061916:00;eor
       2932;2020061916:12;    1;  140.0;   45.0;   45.0;   0;    58.00;2020061917:00;eor
       2932;2020061917:12;    1;  140.0;   35.0;   35.0;   0;    67.32;2020061918:00;eor
       2932;2020061918:12;    1;  139.0;   21.0;   22.0;   0;    76.33;2020061919:00;eor
       2932;2020061919:12;    1;  137.0;    6.0;    7.0;   0;    84.72;2020061920:00;eor
       2932;2020061920:12;    1;  137.0;    0.0;    1.0;   0;    92.14;2020061921:00;eor
       2932;2020061921:12;    1;  139.0;    0.0;    0.0;   0;    98.21;2020061922:00;eor
       2932;2020061922:12;    1;  136.0;    0.0;    0.0;   0;   102.56;2020061923:00;eor
       2932;2020061923:12;    1;  135.0;    0.0;    0.0;   0;   104.84;2020062000:00;eor
       2932;2020062000:12;    1;  134.0;    0.0;    0.0;   0;   104.84;2020062001:00;eor
       2932;2020062001:12;    1;  132.0;    0.0;    0.0;   0;   102.56;2020062002:00;eor
       2932;2020062002:12;    1;  131.0;    0.0;    0.0;   0;    98.21;2020062003:00;eor
       2932;2020062003:12;    1;  130.0;    1.0;    1.0;   0;    92.14;2020062004:00;eor
       2932;2020062004:12;    1;  131.0;   -999;    9.0;   0;    84.72;2020062005:00;eor
       2932;2020062005:12;    1;  130.0;   -999;   43.0;   0;    76.33;2020062006:00;eor
       2932;2020062006:12;    1;  126.0;   -999;  113.0;  36;    67.32;2020062007:00;eor
       2932;2020062007:12;    1;  129.0;   -999;  102.0;  21;    58.00;2020062008:00;eor
       2932;2020062008:12;    1;  129.0;  100.0;  113.0;   0;    48.76;2020062009:00;eor
       2932;2020062009:12;    1;  129.0;  119.0;  160.0;  38;    40.11;2020062010:00;eor
       2932;2020062010:12;    1;  130.0;  153.0;  263.0;  48;    32.92;2020062011:00;eor
       2932;2020062011:12;    1;  132.0;  151.0;  272.0;  51;    28.59;2020062012:00;eor
       2932;2020062012:12;    1;  130.0;   99.0;  272.0;  44;    28.59;2020062013:00;eor
       2932;2020062013:12;    1;  129.0;   75.0;  280.0;  51;    32.92;2020062014:00;eor
       2932;2020062014:12;    1;  129.0;   81.0;  207.0;  43;    40.11;2020062015:00;eor
       2932;2020062015:12;    1;  131.0;   83.0;  198.0;  53;    48.76;2020062016:00;eor
       2932;2020062016:12;    1;  139.0;   66.0;   69.0;   3;    58.00;2020062017:00;eor
       2932;2020062017:12;    1;  140.0;   55.0;   63.0;   9;    67.31;2020062018:00;eor
       2932;2020062018:12;    1;  140.0;   21.0;   21.0;   0;    76.33;2020062019:00;eor
       2932;2020062019:12;    1;  139.0;   13.0;   13.0;   0;    84.71;2020062020:00;eor
       2932;2020062020:12;    1;  138.0;    1.0;    1.0;   0;    92.13;2020062021:00;eor
       2932;2020062021:12;    1;  138.0;    0.0;    0.0;   0;    98.21;2020062022:00;eor
       2932;2020062022:12;    1;  139.0;    0.0;    0.0;   0;   102.56;2020062023:00;eor
       2932;2020062023:12;    1;  138.0;    0.0;    0.0;   0;   104.84;2020062100:00;eor
       2932;2020062100:12;    1;  137.0;    0.0;    0.0;   0;   104.84;2020062101:00;eor
       2932;2020062101:12;    1;  136.0;    0.0;    0.0;   0;   102.56;2020062102:00;eor
       2932;2020062102:12;    1;  135.0;    0.0;    0.0;   0;    98.21;2020062103:00;eor
       2932;2020062103:12;    1;  134.0;    0.0;    0.0;   0;    92.13;2020062104:00;eor
       2932;2020062104:12;    1;  133.0;   10.0;   10.0;   0;    84.72;2020062105:00;eor
       2932;2020062105:12;    1;  135.0;   23.0;   23.0;   0;    76.33;2020062106:00;eor
       2932;2020062106:12;    1;  135.0;   50.0;   51.0;   0;    67.32;2020062107:00;eor
       2932;2020062107:12;    1;  131.0;  100.0;  114.0;  25;    58.00;2020062108:00;eor
       2932;2020062108:12;    1;  130.0;  113.0;  126.0;  16;    48.76;2020062109:00;eor
       2932;2020062109:12;    1;  137.0;  173.0;  182.0;   1;    40.11;2020062110:00;eor
       2932;2020062110:12;    1;  138.0;  186.0;  198.0;   9;    32.92;2020062111:00;eor
       2932;2020062111:12;    1;  138.0;  208.0;  235.0;  19;    28.59;2020062112:00;eor
       2932;2020062112:12;    1;  136.0;  190.0;  280.0;  55;    28.59;2020062113:00;eor
       2932;2020062113:12;    1;  126.0;   68.0;  287.0;  58;    32.92;2020062114:00;eor
       2932;2020062114:12;    1;  127.0;   54.0;  279.0;  60;    40.11;2020062115:00;eor
       2932;2020062115:12;    1;  127.0;   31.0;  240.0;  60;    48.76;2020062116:00;eor
       2932;2020062116:12;    1;  125.0;   26.0;  183.0;  60;    58.00;2020062117:00;eor
       2932;2020062117:12;    1;  128.0;   36.0;  135.0;  60;    67.32;2020062118:00;eor
       2932;2020062118:13;    1;  131.0;   33.0;   67.0;  47;    76.33;2020062119:00;eor
       2932;2020062119:13;    1;  125.0;   11.0;   23.0;  57;    84.72;2020062120:00;eor
       2932;2020062120:13;    1;  123.0;    1.0;    1.0;   0;    92.13;2020062121:00;eor
       2932;2020062121:13;    1;  121.0;    0.0;    0.0;   0;    98.21;2020062122:00;eor
       2932;2020062122:13;    1;  120.0;    0.0;    0.0;   0;   102.56;2020062123:00;eor
       2932;2020062123:13;    1;  118.0;    0.0;    0.0;   0;   104.84;2020062200:00;eor
       2932;2020062200:13;    1;  116.0;    0.0;    0.0;   0;   104.84;2020062201:00;eor
